日期,股票代码,名称,收盘价,最高价,最低价
2011-07-28,'002304,洋河股份,140.45,140.5,137.5
2011-07-27,'002304,洋河股份,138.7,139.58,136.36
2011-07-26,'002304,洋河股份,138.0,139.99,135.15
2011-07-25,'002304,洋河股份,138.7,142.18,137.5
2011-07-22,'002304,洋河股份,137.5,138.22,134.24
2011-07-21,'002304,洋河股份,135.7,138.98,134.01
2011-07-20,'002304,洋河股份,134.35,134.81,133.21
2011-07-19,'002304,洋河股份,133.39,135.0,132.77
2011-07-18,'002304,洋河股份,134.05,136.2,132.01
2011-07-15,'002304,洋河股份,133.16,134.9,131.5
2011-07-14,'002304,洋河股份,132.7,136.17,131.5
2011-07-13,'002304,洋河股份,135.41,136.5,134.98
2011-07-12,'002304,洋河股份,135.38,136.3,133.3
2011-07-11,'002304,洋河股份,134.62,136.08,130.5
2011-07-08,'002304,洋河股份,131.5,133.5,130.4
2011-07-07,'002304,洋河股份,131.5,134.3,130.21
2011-07-06,'002304,洋河股份,131.0,132.47,126.51
2011-07-05,'002304,洋河股份,127.74,128.81,126.8
2011-07-04,'002304,洋河股份,128.62,129.82,125.8
2011-07-01,'002304,洋河股份,127.26,128.98,125.0
2011-06-30,'002304,洋河股份,126.16,126.16,121.52
2011-06-29,'002304,洋河股份,124.52,127.19,122.6
2011-06-28,'002304,洋河股份,124.5,126.55,116.55
2011-06-27,'002304,洋河股份,118.28,118.5,115.89
2011-06-24,'002304,洋河股份,117.0,118.8,116.0
2011-06-23,'002304,洋河股份,116.99,118.76,112.08
2011-06-22,'002304,洋河股份,114.07,114.3,109.5
2011-06-21,'002304,洋河股份,110.2,110.5,105.11
2011-06-20,'002304,洋河股份,105.65,106.62,103.98
2011-06-17,'002304,洋河股份,103.8,106.2,102.58
2011-06-16,'002304,洋河股份,105.6,106.56,105.2
2011-06-15,'002304,洋河股份,105.9,107.63,105.08
2011-06-14,'002304,洋河股份,105.84,107.91,104.9
2011-06-13,'002304,洋河股份,107.91,109.98,106.86
2011-06-10,'002304,洋河股份,110.0,111.57,109.4
2011-06-09,'002304,洋河股份,111.38,112.88,109.68
2011-06-08,'002304,洋河股份,112.5,112.5,110.7
2011-06-07,'002304,洋河股份,110.99,113.33,110.3
2011-06-03,'002304,洋河股份,111.1,112.94,110.03
2011-06-02,'002304,洋河股份,110.29,111.44,109.71
2011-06-01,'002304,洋河股份,111.6,113.2,109.0
2011-05-31,'002304,洋河股份,109.09,111.69,108.1
2011-05-30,'002304,洋河股份,111.0,111.99,106.18
2011-05-27,'002304,洋河股份,111.1,112.69,105.0
2011-05-26,'002304,洋河股份,111.6,114.0,110.0
2011-05-25,'002304,洋河股份,111.61,115.48,111.4
2011-05-24,'002304,洋河股份,114.9,116.0,113.62
2011-05-23,'002304,洋河股份,114.9,119.02,114.5
2011-05-20,'002304,洋河股份,119.38,119.68,118.21
2011-05-19,'002304,洋河股份,119.4,120.68,115.8
2011-05-18,'002304,洋河股份,116.18,118.55,113.5
2011-05-17,'002304,洋河股份,115.55,118.97,114.5
2011-05-16,'002304,洋河股份,117.5,120.5,112.51
2011-05-13,'002304,洋河股份,114.5,117.0,111.11
2011-05-12,'002304,洋河股份,232.0,233.95,227.99
2011-05-11,'002304,洋河股份,228.9,235.01,227.7
2011-05-10,'002304,洋河股份,228.5,236.0,228.05
2011-05-09,'002304,洋河股份,235.62,239.0,232.18
2011-05-06,'002304,洋河股份,234.93,236.0,226.18
2011-05-05,'002304,洋河股份,233.4,236.22,225.55
2011-05-04,'002304,洋河股份,227.0,230.37,224.88
2011-05-03,'002304,洋河股份,230.67,236.9,227.72
2011-04-29,'002304,洋河股份,234.99,235.17,223.03
2011-04-28,'002304,洋河股份,223.03,228.3,220.03
2011-04-27,'002304,洋河股份,227.69,231.6,225.0
2011-04-26,'002304,洋河股份,230.87,232.1,223.13
2011-04-25,'002304,洋河股份,227.79,229.99,221.04
2011-04-22,'002304,洋河股份,0.0,0.0,0.0
2011-04-21,'002304,洋河股份,218.0,218.87,213.0
2011-04-20,'002304,洋河股份,215.5,216.36,208.02
2011-04-19,'002304,洋河股份,211.0,211.66,203.17
2011-04-18,'002304,洋河股份,208.98,209.63,202.01
2011-04-15,'002304,洋河股份,209.0,212.39,208.97
2011-04-14,'002304,洋河股份,211.1,214.5,210.38
2011-04-13,'002304,洋河股份,212.5,213.98,210.02
2011-04-12,'002304,洋河股份,211.68,214.99,206.9
2011-04-11,'002304,洋河股份,210.0,211.94,202.4
2011-04-08,'002304,洋河股份,201.96,202.3,200.1
2011-04-07,'002304,洋河股份,203.0,204.93,198.01
2011-04-06,'002304,洋河股份,203.63,208.5,202.88
2011-04-01,'002304,洋河股份,207.06,208.49,205.17
2011-03-31,'002304,洋河股份,208.6,208.99,205.0
2011-03-30,'002304,洋河股份,205.5,215.0,201.03
2011-03-29,'002304,洋河股份,212.2,215.83,211.5
2011-03-28,'002304,洋河股份,212.0,222.79,210.0
2011-03-25,'002304,洋河股份,218.73,223.0,218.11
2011-03-24,'002304,洋河股份,218.0,219.6,213.33
2011-03-23,'002304,洋河股份,215.6,217.02,212.01
2011-03-22,'002304,洋河股份,214.88,218.98,212.82
2011-03-21,'002304,洋河股份,217.5,224.0,215.0
2011-03-18,'002304,洋河股份,220.58,224.51,220.35
2011-03-17,'002304,洋河股份,221.43,226.0,218.9
2011-03-16,'002304,洋河股份,221.7,223.35,220.4
2011-03-15,'002304,洋河股份,221.99,227.9,218.0
2011-03-14,'002304,洋河股份,226.7,229.7,226.09
2011-03-11,'002304,洋河股份,226.9,231.8,226.89
2011-03-10,'002304,洋河股份,230.06,234.36,225.01
2011-03-09,'002304,洋河股份,227.05,227.8,222.3
2011-03-08,'002304,洋河股份,223.0,224.55,221.5
2011-03-07,'002304,洋河股份,223.55,228.1,222.0
2011-03-04,'002304,洋河股份,227.11,228.9,223.99
2011-03-03,'002304,洋河股份,226.89,229.9,223.58
2011-03-02,'002304,洋河股份,228.1,228.3,223.53
2011-03-01,'002304,洋河股份,227.88,228.9,221.22
2011-02-28,'002304,洋河股份,226.0,228.99,220.15
2011-02-25,'002304,洋河股份,228.48,230.0,225.35
2011-02-24,'002304,洋河股份,227.8,229.0,221.4
2011-02-23,'002304,洋河股份,221.96,223.6,217.0
2011-02-22,'002304,洋河股份,223.0,226.3,219.8
2011-02-21,'002304,洋河股份,224.21,228.39,224.04
2011-02-18,'002304,洋河股份,225.1,227.1,220.05
2011-02-17,'002304,洋河股份,220.0,224.36,214.07
2011-02-16,'002304,洋河股份,215.74,215.92,212.0
2011-02-15,'002304,洋河股份,212.0,215.9,211.7
2011-02-14,'002304,洋河股份,213.9,216.0,211.65
2011-02-11,'002304,洋河股份,212.0,212.38,207.0
2011-02-10,'002304,洋河股份,209.0,209.0,198.0
2011-02-09,'002304,洋河股份,201.7,203.85,200.01
2011-02-01,'002304,洋河股份,201.9,208.99,199.1
2011-01-31,'002304,洋河股份,209.5,212.99,206.0
2011-01-28,'002304,洋河股份,211.5,214.43,211.47
2011-01-27,'002304,洋河股份,214.55,215.83,209.3
2011-01-26,'002304,洋河股份,214.0,215.33,208.6
2011-01-25,'002304,洋河股份,211.7,211.98,205.5
2011-01-24,'002304,洋河股份,210.5,218.0,203.6
2011-01-21,'002304,洋河股份,0.0,0.0,0.0
2011-01-20,'002304,洋河股份,215.81,219.99,208.0
2011-01-19,'002304,洋河股份,217.18,219.65,212.01
2011-01-18,'002304,洋河股份,212.33,216.49,203.18
2011-01-17,'002304,洋河股份,207.49,216.41,207.02
2011-01-14,'002304,洋河股份,211.0,213.1,200.0
2011-01-13,'002304,洋河股份,207.3,208.8,200.0
2011-01-12,'002304,洋河股份,200.0,205.0,194.0
2011-01-11,'002304,洋河股份,205.0,210.5,198.03
2011-01-10,'002304,洋河股份,210.6,233.77,210.6
2011-01-07,'002304,洋河股份,234.0,234.98,226.06
2011-01-06,'002304,洋河股份,229.14,234.59,223.19
2011-01-05,'002304,洋河股份,232.6,239.98,228.0
2011-01-04,'002304,洋河股份,0.0,0.0,0.0
2010-12-31,'002304,洋河股份,224.0,224.1,214.56
2010-12-30,'002304,洋河股份,216.0,218.5,214.52
2010-12-29,'002304,洋河股份,218.49,218.5,213.01
2010-12-28,'002304,洋河股份,215.9,218.0,204.0
2010-12-27,'002304,洋河股份,212.66,217.1,210.08
2010-12-24,'002304,洋河股份,210.0,215.0,208.87
2010-12-23,'002304,洋河股份,215.8,221.9,215.0
2010-12-22,'002304,洋河股份,220.5,224.76,218.85
2010-12-21,'002304,洋河股份,222.1,225.0,218.0
2010-12-20,'002304,洋河股份,220.0,231.6,216.0
2010-12-17,'002304,洋河股份,229.31,245.27,227.89
2010-12-16,'002304,洋河股份,245.0,246.97,242.01
2010-12-15,'002304,洋河股份,240.97,245.93,238.1
2010-12-14,'002304,洋河股份,239.49,243.64,237.58
2010-12-13,'002304,洋河股份,243.65,247.5,239.2
2010-12-10,'002304,洋河股份,240.5,242.0,237.22
2010-12-09,'002304,洋河股份,240.58,245.0,240.0
2010-12-08,'002304,洋河股份,242.51,248.26,242.1
2010-12-07,'002304,洋河股份,245.8,247.0,236.86
2010-12-06,'002304,洋河股份,240.58,253.98,240.03
2010-12-03,'002304,洋河股份,254.0,259.2,252.01
2010-12-02,'002304,洋河股份,256.0,260.3,252.6
2010-12-01,'002304,洋河股份,253.0,255.98,249.99
2010-11-30,'002304,洋河股份,255.96,265.98,250.0
2010-11-29,'002304,洋河股份,265.99,271.75,262.01
2010-11-26,'002304,洋河股份,265.5,266.17,260.16
2010-11-25,'002304,洋河股份,260.33,272.99,259.67
2010-11-24,'002304,洋河股份,271.52,274.75,263.88
2010-11-23,'002304,洋河股份,271.88,283.8,268.0
2010-11-22,'002304,洋河股份,279.51,279.51,262.0
2010-11-19,'002304,洋河股份,254.1,254.1,238.1
2010-11-18,'002304,洋河股份,0.0,0.0,0.0
2010-11-17,'002304,洋河股份,231.0,247.25,227.01
2010-11-16,'002304,洋河股份,243.47,257.0,239.88
2010-11-15,'002304,洋河股份,252.51,258.5,248.6
2010-11-12,'002304,洋河股份,248.6,260.18,243.23
2010-11-11,'002304,洋河股份,253.72,263.0,251.65
2010-11-10,'002304,洋河股份,254.99,263.5,245.5
2010-11-09,'002304,洋河股份,247.7,248.8,231.12
2010-11-08,'002304,洋河股份,237.0,237.3,227.85
2010-11-05,'002304,洋河股份,227.8,230.93,226.0
2010-11-04,'002304,洋河股份,226.5,230.95,220.13
2010-11-03,'002304,洋河股份,226.0,234.01,219.0
2010-11-02,'002304,洋河股份,219.5,220.85,213.8
2010-11-01,'002304,洋河股份,214.0,217.0,206.84
2010-10-29,'002304,洋河股份,208.0,210.0,201.0
2010-10-28,'002304,洋河股份,203.91,209.5,200.0
2010-10-27,'002304,洋河股份,210.0,215.8,206.23
2010-10-26,'002304,洋河股份,209.0,210.78,206.5
2010-10-25,'002304,洋河股份,210.15,211.94,203.0
2010-10-22,'002304,洋河股份,203.41,204.18,197.3
2010-10-21,'002304,洋河股份,198.54,200.8,197.0
2010-10-20,'002304,洋河股份,198.8,202.95,193.88
2010-10-19,'002304,洋河股份,197.82,200.0,193.0
2010-10-18,'002304,洋河股份,195.8,204.0,195.0
2010-10-15,'002304,洋河股份,206.99,207.9,190.2
2010-10-14,'002304,洋河股份,189.0,198.88,185.18
2010-10-13,'002304,洋河股份,196.0,201.0,195.2
2010-10-12,'002304,洋河股份,199.48,206.8,197.0
2010-10-11,'002304,洋河股份,206.0,214.38,202.5
2010-10-08,'002304,洋河股份,214.1,215.1,204.0
2010-09-30,'002304,洋河股份,204.99,206.6,202.93
2010-09-29,'002304,洋河股份,203.29,209.0,203.0
2010-09-28,'002304,洋河股份,209.1,213.5,205.5
2010-09-27,'002304,洋河股份,209.6,209.6,201.8
2010-09-21,'002304,洋河股份,208.98,209.0,194.9
2010-09-20,'002304,洋河股份,194.64,196.99,193.0
2010-09-17,'002304,洋河股份,195.0,195.7,189.68
2010-09-16,'002304,洋河股份,189.66,195.95,189.0
2010-09-15,'002304,洋河股份,195.9,201.01,195.9
2010-09-14,'002304,洋河股份,197.71,200.5,193.0
2010-09-13,'002304,洋河股份,195.0,196.8,192.0
2010-09-10,'002304,洋河股份,193.9,194.95,186.48
2010-09-09,'002304,洋河股份,187.3,189.0,182.45
2010-09-08,'002304,洋河股份,183.33,186.33,180.04
2010-09-07,'002304,洋河股份,186.35,186.98,184.99
2010-09-06,'002304,洋河股份,186.0,192.0,184.89
2010-09-03,'002304,洋河股份,186.06,193.69,186.0
2010-09-02,'002304,洋河股份,193.8,195.2,192.46
2010-09-01,'002304,洋河股份,193.5,196.8,189.28
2010-08-31,'002304,洋河股份,196.48,200.6,195.6
2010-08-30,'002304,洋河股份,197.11,198.99,190.3
2010-08-27,'002304,洋河股份,190.7,192.9,180.02
2010-08-26,'002304,洋河股份,182.08,182.6,178.55
2010-08-25,'002304,洋河股份,178.55,186.0,178.0
2010-08-24,'002304,洋河股份,185.37,186.85,179.0
2010-08-23,'002304,洋河股份,182.4,183.98,181.0
2010-08-20,'002304,洋河股份,182.0,189.0,179.53
2010-08-19,'002304,洋河股份,194.0,199.85,193.28
2010-08-18,'002304,洋河股份,198.58,200.0,191.01
2010-08-17,'002304,洋河股份,194.7,196.96,185.5
2010-08-16,'002304,洋河股份,186.5,188.48,181.29
2010-08-13,'002304,洋河股份,182.77,182.9,175.5
2010-08-12,'002304,洋河股份,176.36,179.25,174.0
2010-08-11,'002304,洋河股份,176.28,177.3,171.5
2010-08-10,'002304,洋河股份,172.72,180.0,172.5
2010-08-09,'002304,洋河股份,178.04,178.99,173.36
2010-08-06,'002304,洋河股份,173.35,175.8,170.13
2010-08-05,'002304,洋河股份,171.48,179.2,170.0
2010-08-04,'002304,洋河股份,176.2,178.23,174.5
2010-08-03,'002304,洋河股份,174.5,178.38,174.5
2010-08-02,'002304,洋河股份,177.52,177.52,170.0
2010-07-30,'002304,洋河股份,171.25,173.18,170.28
2010-07-29,'002304,洋河股份,173.05,175.5,170.4
2010-07-28,'002304,洋河股份,173.32,173.88,170.1
2010-07-27,'002304,洋河股份,172.0,174.7,168.48
2010-07-26,'002304,洋河股份,170.0,171.11,163.1
2010-07-23,'002304,洋河股份,163.8,165.0,160.7
2010-07-22,'002304,洋河股份,163.8,165.89,161.88
2010-07-21,'002304,洋河股份,161.88,166.0,161.8
2010-07-20,'002304,洋河股份,162.33,163.4,160.0
2010-07-19,'002304,洋河股份,162.0,163.37,156.35
2010-07-16,'002304,洋河股份,158.3,158.49,152.07
2010-07-15,'002304,洋河股份,153.98,156.3,152.06
2010-07-14,'002304,洋河股份,151.71,152.9,150.05
2010-07-13,'002304,洋河股份,152.01,153.0,147.51
2010-07-12,'002304,洋河股份,151.19,157.49,149.6
2010-07-09,'002304,洋河股份,156.8,160.0,154.0
2010-07-08,'002304,洋河股份,156.4,156.97,152.68
2010-07-07,'002304,洋河股份,152.8,153.8,151.3
2010-07-06,'002304,洋河股份,152.45,155.0,150.2
2010-07-05,'002304,洋河股份,151.84,152.55,145.01
2010-07-02,'002304,洋河股份,147.0,149.9,143.51
2010-07-01,'002304,洋河股份,150.2,151.0,145.01
2010-06-30,'002304,洋河股份,146.9,147.4,141.38
2010-06-29,'002304,洋河股份,143.0,149.5,142.42
2010-06-28,'002304,洋河股份,148.2,151.0,147.9
2010-06-25,'002304,洋河股份,150.61,155.55,148.3
2010-06-24,'002304,洋河股份,154.5,155.5,152.26
2010-06-23,'002304,洋河股份,153.33,154.98,149.89
2010-06-22,'002304,洋河股份,151.19,153.9,148.71
2010-06-21,'002304,洋河股份,150.38,151.8,145.55
2010-06-18,'002304,洋河股份,147.25,160.99,146.0
2010-06-17,'002304,洋河股份,159.59,163.79,158.15
2010-06-11,'002304,洋河股份,161.5,166.58,160.95
2010-06-10,'002304,洋河股份,165.48,167.38,163.5
2010-06-09,'002304,洋河股份,165.0,167.54,153.83
2010-06-08,'002304,洋河股份,152.35,153.4,147.0
2010-06-07,'002304,洋河股份,148.8,149.65,145.6
2010-06-04,'002304,洋河股份,149.0,150.5,146.03
2010-06-03,'002304,洋河股份,151.3,153.31,150.27
2010-06-02,'002304,洋河股份,152.0,153.88,147.55
2010-06-01,'002304,洋河股份,151.69,153.5,145.25
2010-05-31,'002304,洋河股份,146.49,150.9,145.0
2010-05-28,'002304,洋河股份,146.0,148.8,143.7
2010-05-27,'002304,洋河股份,0.0,0.0,0.0
2010-05-26,'002304,洋河股份,142.25,146.0,141.5
2010-05-25,'002304,洋河股份,144.0,150.99,143.81
2010-05-24,'002304,洋河股份,149.75,152.99,146.69
2010-05-21,'002304,洋河股份,147.9,148.91,134.99
2010-05-20,'002304,洋河股份,138.35,143.5,137.36
2010-05-19,'002304,洋河股份,138.9,141.58,131.53
2010-05-18,'002304,洋河股份,133.89,134.5,129.0
2010-05-17,'002304,洋河股份,132.3,136.89,132.01
2010-05-14,'002304,洋河股份,136.9,138.8,133.33
2010-05-13,'002304,洋河股份,135.32,135.5,129.01
2010-05-12,'002304,洋河股份,130.1,133.99,128.76
2010-05-11,'002304,洋河股份,132.0,137.0,131.13
2010-05-10,'002304,洋河股份,134.2,141.44,129.0
2010-05-07,'002304,洋河股份,140.0,144.2,137.25
2010-05-06,'002304,洋河股份,140.93,143.0,138.66
2010-05-05,'002304,洋河股份,142.26,143.97,132.6
2010-05-04,'002304,洋河股份,133.88,136.97,131.22
2010-04-30,'002304,洋河股份,133.9,138.95,131.48
2010-04-29,'002304,洋河股份,137.61,145.92,137.32
2010-04-28,'002304,洋河股份,145.09,145.5,139.01
2010-04-27,'002304,洋河股份,141.55,141.66,136.15
2010-04-26,'002304,洋河股份,139.52,146.35,139.1
2010-04-23,'002304,洋河股份,144.62,149.2,144.44
2010-04-22,'002304,洋河股份,146.95,152.88,145.3
2010-04-21,'002304,洋河股份,146.0,149.01,142.98
2010-04-20,'002304,洋河股份,146.87,147.97,136.0
2010-04-19,'002304,洋河股份,136.5,140.5,134.65
2010-04-16,'002304,洋河股份,136.0,136.88,125.0
2010-04-15,'002304,洋河股份,126.48,128.23,123.23
2010-04-14,'002304,洋河股份,126.47,126.97,124.3
2010-04-13,'002304,洋河股份,126.0,127.6,118.0
2010-04-12,'002304,洋河股份,125.8,127.17,123.8
2010-04-09,'002304,洋河股份,123.57,126.96,121.11
2010-04-08,'002304,洋河股份,122.0,124.5,117.85
2010-04-07,'002304,洋河股份,118.56,119.5,113.02
2010-04-06,'002304,洋河股份,112.76,114.18,111.9
2010-04-02,'002304,洋河股份,112.6,114.2,110.76
2010-04-01,'002304,洋河股份,113.01,113.84,110.95
2010-03-31,'002304,洋河股份,111.8,112.52,109.1
2010-03-30,'002304,洋河股份,0.0,0.0,0.0
2010-03-29,'002304,洋河股份,108.1,108.66,107.56
2010-03-26,'002304,洋河股份,108.1,108.92,106.0
2010-03-25,'002304,洋河股份,108.86,109.92,107.04
2010-03-24,'002304,洋河股份,107.74,108.58,106.39
2010-03-23,'002304,洋河股份,106.52,107.74,106.47
2010-03-22,'002304,洋河股份,107.09,107.52,106.4
2010-03-19,'002304,洋河股份,106.4,106.7,105.8
2010-03-18,'002304,洋河股份,106.26,107.18,106.05
2010-03-17,'002304,洋河股份,106.99,107.15,105.51
2010-03-16,'002304,洋河股份,105.94,107.45,105.0
2010-03-15,'002304,洋河股份,106.95,107.46,105.0
2010-03-12,'002304,洋河股份,106.01,109.87,106.01
2010-03-11,'002304,洋河股份,109.5,110.88,107.55
2010-03-10,'002304,洋河股份,108.83,109.11,105.0
2010-03-09,'002304,洋河股份,105.95,107.5,105.78
2010-03-08,'002304,洋河股份,106.64,109.98,106.0
2010-03-05,'002304,洋河股份,108.92,111.1,104.5
2010-03-04,'002304,洋河股份,113.2,115.0,111.5
2010-03-03,'002304,洋河股份,114.35,117.33,110.85
2010-03-02,'002304,洋河股份,110.9,112.8,109.78
2010-03-01,'002304,洋河股份,112.9,114.99,112.1
2010-02-26,'002304,洋河股份,112.28,113.0,110.08
2010-02-25,'002304,洋河股份,110.9,112.6,109.3
2010-02-24,'002304,洋河股份,109.86,109.99,105.23
2010-02-23,'002304,洋河股份,106.0,106.94,104.71
2010-02-22,'002304,洋河股份,106.65,108.82,105.8
2010-02-12,'002304,洋河股份,109.6,109.68,106.3
2010-02-11,'002304,洋河股份,106.85,107.02,105.7
2010-02-10,'002304,洋河股份,106.8,106.87,104.78
2010-02-09,'002304,洋河股份,106.2,106.77,103.0
2010-02-08,'002304,洋河股份,101.96,102.99,100.2
2010-02-05,'002304,洋河股份,103.0,103.9,102.0
2010-02-04,'002304,洋河股份,104.31,105.33,103.66
2010-02-03,'002304,洋河股份,104.9,107.9,102.4
2010-02-02,'002304,洋河股份,107.98,110.05,107.66
2010-02-01,'002304,洋河股份,108.31,109.5,106.4
2010-01-29,'002304,洋河股份,108.03,109.24,107.15
2010-01-28,'002304,洋河股份,108.35,108.39,105.01
2010-01-27,'002304,洋河股份,107.12,109.28,107.0
2010-01-26,'002304,洋河股份,107.55,110.58,107.26
2010-01-25,'002304,洋河股份,108.0,108.08,104.76
2010-01-22,'002304,洋河股份,105.72,107.39,104.51
2010-01-21,'002304,洋河股份,108.5,109.0,106.75
2010-01-20,'002304,洋河股份,107.3,113.17,106.28
2010-01-19,'002304,洋河股份,112.86,113.95,112.2
2010-01-18,'002304,洋河股份,113.2,114.5,112.61
2010-01-15,'002304,洋河股份,113.81,116.4,113.2
2010-01-14,'002304,洋河股份,115.4,116.95,112.6
2010-01-13,'002304,洋河股份,113.65,114.98,111.58
2010-01-12,'002304,洋河股份,113.99,115.1,108.52
2010-01-11,'002304,洋河股份,109.32,109.45,106.3
2010-01-08,'002304,洋河股份,107.21,107.41,106.04
2010-01-07,'002304,洋河股份,106.6,110.32,106.1
2010-01-06,'002304,洋河股份,110.32,114.49,110.11
2010-01-05,'002304,洋河股份,114.27,114.88,112.98
2010-01-04,'002304,洋河股份,113.5,115.15,112.88
2009-12-31,'002304,洋河股份,113.99,115.0,112.3
2009-12-30,'002304,洋河股份,112.58,113.45,111.42
2009-12-29,'002304,洋河股份,113.0,113.98,111.81
2009-12-28,'002304,洋河股份,113.3,114.43,111.3
2009-12-25,'002304,洋河股份,0.0,0.0,0.0
2009-12-24,'002304,洋河股份,113.5,113.66,108.7
2009-12-23,'002304,洋河股份,109.17,109.99,106.6
2009-12-22,'002304,洋河股份,106.5,108.57,104.57
2009-12-21,'002304,洋河股份,0.0,0.0,0.0
2009-12-18,'002304,洋河股份,103.49,105.3,100.23
2009-12-17,'002304,洋河股份,103.39,108.08,102.98
2009-12-16,'002304,洋河股份,108.17,112.46,107.61
2009-12-15,'002304,洋河股份,112.5,113.66,111.88
2009-12-14,'002304,洋河股份,113.18,114.1,110.88
2009-12-11,'002304,洋河股份,111.39,114.27,111.01
2009-12-10,'002304,洋河股份,113.19,113.49,111.27
2009-12-09,'002304,洋河股份,110.7,112.48,110.21
2009-12-08,'002304,洋河股份,112.08,114.88,110.0
2009-12-07,'002304,洋河股份,114.36,116.3,113.51
2009-12-04,'002304,洋河股份,112.89,118.25,109.01
2009-12-03,'002304,洋河股份,117.9,121.73,116.08
2009-12-02,'002304,洋河股份,116.8,117.0,114.02
2009-12-01,'002304,洋河股份,115.19,116.8,113.7
2009-11-30,'002304,洋河股份,115.1,116.5,109.33
2009-11-27,'002304,洋河股份,109.99,112.0,106.2
2009-11-26,'002304,洋河股份,108.9,115.99,108.5
2009-11-25,'002304,洋河股份,113.8,115.06,105.0
2009-11-24,'002304,洋河股份,104.6,109.68,103.8
2009-11-23,'002304,洋河股份,108.18,108.56,105.0
2009-11-20,'002304,洋河股份,105.11,107.8,98.33
2009-11-19,'002304,洋河股份,99.11,99.92,97.64
2009-11-18,'002304,洋河股份,97.99,98.84,96.7
2009-11-17,'002304,洋河股份,97.7,98.78,96.33
2009-11-16,'002304,洋河股份,98.39,98.5,94.8
2009-11-13,'002304,洋河股份,94.29,95.66,92.5
2009-11-12,'002304,洋河股份,93.0,94.5,91.99
2009-11-11,'002304,洋河股份,92.26,95.63,88.15
2009-11-10,'002304,洋河股份,88.78,91.27,88.58
2009-11-09,'002304,洋河股份,90.12,91.98,88.51
2009-11-06,'002304,N洋河,87.91,98.0,87.66
